,y,mu,y_real,mu_real
0,-0.8069967047323205,0.0037433363066522473,0.012999999999999998,0.03687902408054646
1,1.0815632257980072,0.0001755446112381158,0.14750000000000002,0.036710190831269945
2,-0.41581158239024124,0.002786492979088077,0.021500000000000002,0.03683366877095712
3,1.214490420415855,0.0004794144913698095,0.17500000000000004,0.03672454024767739
4,1.346941421954296,-0.0006975266991261849,0.2075,0.0366689936375958
5,0.6009857646733479,0.0004435769517315354,0.07949999999999997,0.03672284762707818
6,1.4713372529562776,0.00026968033217611496,0.2435,0.0367146355313552
7,1.30458945403588,0.00045538283229587344,0.1965,0.036723405214681315
8,0.5185197905198308,0.0033110000434075347,0.07150000000000002,0.03685852400664937
9,-0.23869957440667341,-0.14467137913632144,0.026999999999999996,0.030470732176284758
10,0.5075682868169776,-0.0014818515153845657,0.07050000000000002,0.0366320235055732
11,-0.1065956132260821,-0.0007087086371303904,0.03200000000000001,0.036668466300862096
12,0.8499300755689888,0.0030979723293142252,0.10949999999999999,0.03684842706998534
13,0.9934662824896086,-0.00034250845507614316,0.1317,0.036685740131283395
14,0.17557934288209914,-0.001085156329788417,0.04600000000000001,0.03665071756877004
15,0.3756685394021972,-0.0007404254642548121,0.0595,0.03666697058637766
16,0.263395471659149,0.0002262970411354211,0.05150000000000001,0.03671258708461673
17,0.6931104138798571,0.07546471174738495,0.08949999999999997,0.04044260745125011
18,-0.131281620214659,0.0033162967927792063,0.030999999999999993,0.03685877509347112
19,2.012680839556892,0.5176393342498846,0.4885000000000001,0.07141908239052036
20,0.9497520697079997,0.2566259199345505,0.12450000000000004,0.051053570347708424
21,0.7832426057296517,-0.00033047828779125756,0.1005,0.03668630773781972
22,0.05712774041279476,0.0003445155380250708,0.03950000000000001,0.036718169324753004
23,0.38862790454063995,-0.0010206243708953682,0.0605,0.03665375950726686
24,0.6931104138798574,0.002456894291793073,0.08950000000000001,0.03681805839066249
25,-1.1465638546328947,-0.00030020322970610665,0.008400000000000005,0.036687736212415785
26,-0.09454042742329109,0.0028313655685605456,0.032499999999999994,0.03683579452845114
