,y,mu,y_real,mu_real
0,0.009079065887089656,-0.02638388607592112,0.0872,0.0825996369050843
1,1.025896917322256,0.29261411181363894,0.41249999999999987,0.13449662027376308
2,0.8240402053120387,-0.07420768213111287,0.303,0.07677774396700564
3,0.761785810192067,0.047153641404923764,0.2755,0.09242474966418499
4,1.2432152477761182,-0.08504987713247943,0.5750000000000001,0.07551598597341194
5,-0.5697790093613432,0.04662484257559304,0.036000000000000004,0.09235008415239031
6,-0.9382168089265591,-0.0722879006251248,0.020500000000000008,0.07700334505446604
7,-0.36805449444640465,-0.07605432089254857,0.049,0.07656136185771313
8,-0.6267113817484883,0.03851731137658299,0.03299999999999998,0.09121283715935048
9,-0.031151209736206033,0.006634158779686372,0.082,0.08687477459454081
10,0.8974977698071523,0.4909377611348341,0.339,0.1821158075451657
11,0.5439995115301496,0.055523510384381115,0.19750000000000006,0.0936146330265443
12,1.1451916477899107,-0.33424915003002476,0.4950000000000001,0.051598158052470554
13,-0.11171809812441923,0.605184304499056,0.0725,0.21685936537753348
14,1.130487444245074,0.005667972807073186,0.484,0.08674658565109232
15,-0.224725660594033,-0.4017927182046243,0.06099999999999999,0.04653744249159109
16,0.16402688217748768,-0.001267938470469382,0.11049999999999997,0.08583189787446228
17,0.3046807932388978,0.07380942108561442,0.13699999999999998,0.09626777087625618
18,-1.6897715834560332,-0.07845459652626188,0.006500000000000004,0.07628101790974443
19,1.1161364773907725,0.09853910886329859,0.47350000000000003,0.09997585226174059
20,-0.2355409402338211,-0.01562898325744537,0.06,0.08396854891216858
21,-0.9224495514990505,0.03288454775972853,0.021000000000000005,0.09043098213117362
22,0.14601722631988762,-0.07520477177765042,0.10749999999999998,0.07666083294711584
23,-1.3759823510942275,-0.08952598926288638,0.010499999999999997,0.07500114635021023
24,-1.2362387838608566,-0.03222277282938097,0.013000000000000008,0.08186581845560321
25,-0.4689167519038741,-0.003744123684310284,0.041999999999999996,0.08550768736885134
26,-1.2619012698918284,0.026572847211773228,0.012500000000000006,0.08956284686527889
27,0.9165197350337474,0.276115533685398,0.34900000000000003,0.13114765431981346
28,-0.168240373650219,-0.3453084189040099,0.06649999999999998,0.05073336482556593
29,-0.35483567070147565,-0.21259458891689018,0.04999999999999998,0.06214150535069275
30,-3.3680423685577487,0.3254679664534843,0.0005000000000000006,0.141422315410998
31,-0.0765789425133518,0.3344371608657436,0.0765,0.1433742630755868
32,-0.7580121283462583,-0.03346293274092554,0.027000000000000007,0.08171079923570033
33,1.0755184927486565,0.018986545611697526,0.44500000000000006,0.08853041950977306
34,0.4263591675844724,-0.005777830270376615,0.16499999999999998,0.08524232736803306
35,-1.6412820317044892,-0.3211461197140627,0.006999999999999997,0.05264186480902881
