,y,mu,y_real,mu_real
0,-0.5569850149648744,0.0017494480573025527,0.025500000000000002,0.06054209658362588
1,1.4768049453099599,-0.002082659931436118,0.5934999999999999,0.06018412526531451
2,1.2804807692289648,-1.0487233445256178e-05,0.4379999999999999,0.06037743092770075
3,-0.8189922815334175,0.001988338686644721,0.017000000000000022,0.06056448260953888
4,0.720051564216008,-0.065396168627225,0.184,0.05456697363037164
5,-3.0976891743457653,0.0039035711188729113,0.0005000000000000006,0.06074425517197181
6,0.08155048935846647,-0.013088733533548672,0.06849999999999999,0.059167733224774796
7,1.4591453819677769,0.0044091301612828055,0.5775,0.06079179823358373
8,-0.18995973419028764,-0.0002484687805417423,0.045000000000000005,0.06035519895017046
9,-0.04290114050135412,-0.004152784118809076,0.056499999999999995,0.05999162867596245
10,0.03257331159684966,-0.0035925158247273794,0.0635,0.06004366602181597
11,1.439261061433578,-0.0006730739513866732,0.5599999999999999,0.06031555312714854
12,-0.16877129731293503,-0.027210728642347696,0.04650000000000002,0.057888693042831785
13,0.6029392999526135,0.0015235992661699373,0.1535,0.06052094029489928
14,0.4449178463631005,0.0009709184358410563,0.12019999999999996,0.060469199331813536
15,0.23603782211522056,0.39431847178981544,0.08700000000000002,0.11114690316852491
16,-1.7539760325005975,0.007651286538395737,0.003999999999999998,0.06109757822053215
17,-0.09653287254325751,0.007433837543164833,0.05200000000000002,0.061077021753205264
18,1.1852810959659879,-0.08015638644807492,0.37799999999999995,0.053334685789214395
19,1.4039258145415137,-0.00245696869441371,0.5302,0.06014927337643322
20,-0.2580425856113653,0.1242463585494915,0.0405,0.07317889407938824
21,0.329250394445511,-0.0031351704474528613,0.1005,0.06008617741540634
22,0.06240273499168021,-0.00022677558419282803,0.0665,0.06035722516586012
23,0.08155048935846647,0.0022401400738718356,0.06849999999999999,0.06058808744077223
24,-0.5081928327466642,0.007085539236323206,0.0275,0.06104410990068544
25,1.3170469971316812,-0.020210783791797998,0.46349999999999997,0.05851918988809752
26,0.5982919548373405,0.005332326895707086,0.15239999999999995,0.06087871222028096
27,1.071556653503779,-0.009313403223260725,0.31700000000000006,0.059514429620795374
28,1.4352097037821163,-0.0008025018282374688,0.5564999999999999,0.06030347349246443
29,-0.2118665584998358,-0.001657583036898498,0.043500000000000004,0.06022372866371963
30,-2.0576874091725452,-0.026325456124258247,0.002499999999999996,0.057968054274877404
31,0.7186452754592169,0.0019724712559485292,0.1836,0.06056299544356405
32,-0.7820571187484525,0.05049345397818315,0.018000000000000016,0.0652856288000941
33,-0.7139742673273751,-0.004145054916277164,0.02000000000000001,0.059992346252265634
34,-0.290768030389045,0.003850883194620556,0.0385,0.060739302509333654
