,y,mu,y_real,mu_real
0,0.31214272625596134,-0.02795582012997001,0.08250000000000002,0.05011052902722027
1,-0.02946210766358806,0.0016456775063159546,0.05000000000000001,0.05233291034698571
2,0.20491827558956877,-0.0001522110478513119,0.0705,0.05219516265006338
3,-1.9486356848035213,-0.011319068995192662,0.0030000000000000044,0.051347681069950975
4,0.5955873922602013,0.001436343360221771,0.12500000000000003,0.05231685324338557
5,-0.32332150939360677,-0.014021195130715576,0.03250000000000001,0.05114468601444304
6,1.3209403378206095,0.0049492504717662655,0.3620000000000001,0.05258696649720896
7,1.3549401312401637,0.0041834072240221195,0.38049999999999995,0.05252796091188951
8,-0.057308910401173314,-0.023924271889036466,0.048,0.050407561350529526
9,0.6897388883177157,-0.005795541788081501,0.14350000000000004,0.051765141856912084
10,-0.20775258844338015,0.0024935003198082377,0.0385,0.05239799352934448
11,-0.1013339877697394,-0.038546009135623234,0.045000000000000005,0.049338586795840134
12,-0.1565671908192247,-0.01072830932953439,0.0415,0.051392168633461216
13,-1.1273433011879663,-0.0029869573494375645,0.009999999999999978,0.05197871081547525
14,-0.42498641877731186,0.06739400737158494,0.02800000000000003,0.057628033210790755
15,1.4648159931146474,0.10228714445439906,0.44700000000000006,0.06065249054583683
16,-0.19895050580798962,0.0017342678813541093,0.03900000000000002,0.052339707209894955
17,1.428781221829396,0.004225211741309762,0.4239999999999999,0.05253118009695709
18,0.715395489605241,-0.0074272440597514255,0.14900000000000002,0.05164146800217081
19,1.5943812328697853,0.0018185833023081617,0.5405,0.052346176908113634
20,-1.2382059041556488,-0.0074565485495270535,0.00850000000000001,0.051639249589705186
21,1.3626058419630174,0.0013089916703873448,0.3848,0.05230708706463235
22,-1.1623331214394534,-0.012214361286562083,0.009500000000000008,0.05128033386170246
23,0.7379107987577942,-0.01124715993887847,0.15399999999999994,0.05135309417178031
24,0.8212033902027011,-0.007842614267893074,0.174,0.05161003248653394
25,1.256771766117892,-0.035709178746963686,0.32949999999999996,0.04954419588546833
26,-0.14032471063127303,-0.018470549383592744,0.042499999999999996,0.0508121790050708
27,-0.3893878060360335,0.0028083084978342866,0.0295,0.052422180404348755
28,1.2608997783492892,-0.011568433833039932,0.3315,0.051328914039674246
29,0.47665189105529554,-0.03281273079345673,0.10499999999999994,0.04975501002595856
